id,orderID,userID,goodsID,orderAmount,payment,chanelID,platfromType,orderTime,payTime,chargeback
26165,sys-2019-329900768,user-254896,PR000049,3493.66,3416.63,渠道-0168,Wech atMP,2019-05-07 20:22:56,2019-05-07 20:23:10,否
53973,sys-2019-282376575,user-121940,PR000622,428.97,424.38,渠道-0985,APP ,2019-07-31 13:37:41,2019-07-31 13:38:50,是
103413,sys-2019-389061461,user-272546,PR000262,5037.51,4857.38,渠道-0568,Wech atMP,2019-12-28 23:58:05,2019-12-28 23:58:19,否
79328,sys-2019-199120918,user-141800,PR000995,196.74,196.74,渠道-0007,WEB ,2019-10-21 14:44:45,2019-10-21 14:45:51,否
35576,sys-2019-276101545,user-144188,PR000753,2815.96,2643.25,渠道-9527,Wech atMP,2019-06-05 18:15:04,2019-06-05 18:16:16,否
45511,sys-2019-197137307,user-186545,PR000813,627.1,511.16,渠道-0765,APP ,2019-07-03 12:49:13,2019-07-03 12:49:46,是
101775,sys-2019-275216341,user-255626,PR000365,637.0,571.1,渠道-0396,APP ,2019-12-24 12:55:40,2019-12-24 12:55:52,是
14457,sys-2019-351291290,user-179804,PR000735,587.03,511.0,渠道-0007,Wech atMP,2019-03-17 12:31:28,2019-03-17 12:31:54,否
1465,sys-2019-278902591,user-144064,PR000723,241.66,241.66,渠道-0396,APP ,2019-01-05 15:56:30,2019-01-05 15:56:57,否
78296,sys-2019-259936106,user-118651,PR000061,2088.74,2088.74,渠道-0318,Wech atMP,2019-10-17 20:56:19,2019-10-17 20:57:27,否
50865,sys-2019-238737636,user-204608,PR000539,448.99,448.99,渠道-0191,WEB ,2019-07-22 11:04:19,2019-07-22 11:06:44,是
65988,sys-2019-256870358,user-166795,PR000000,6679.45,6612.54,渠道-0896,Wech atMP,2019-09-06 21:52:32,2019-09-06 21:52:50,是
69345,sys-2019-240663058,user-203979,PR000317,727.85,727.85,渠道-0985,Wech atMP,2019-09-17 13:30:22,2019-09-17 13:30:32,否
19805,sys-2019-289683720,user-191289,PR000354,340.59,340.59,渠道-0396,APP ,2019-04-11 12:47:08,2019-04-11 12:47:39,否
89115,sys-2019-212200999,user-124883,PR000605,336.4,336.4,渠道-0465,APP ,2019-11-19 16:30:49,2019-11-19 16:31:02,否
26211,sys-2019-177128622,user-298711,PR000162,217.59,199.95,渠道-0568,ALiM P,2019-05-07 21:52:46,2019-05-07 21:53:23,是
42610,sys-2019-355420115,user-145282,PR000037,855.66,850.28,渠道-9527,APP ,2019-06-25 13:36:56,2019-06-25 13:37:37,是
30493,sys-2019-279785590,user-158151,PR000462,3447.08,3447.08,渠道-0318,Wech atMP,2019-05-21 15:49:00,2019-05-21 15:49:43,否
47804,sys-2019-260345997,user-160290,PR000972,1506.62,1440.24,渠道-0530,WEB ,2019-07-11 18:03:51,2019-07-11 18:06:36,否
19165,sys-2019-285659252,user-162791,PR000038,344.09,344.09,渠道-0896,APP ,2019-04-08 20:40:10,2019-04-08 20:43:19,否
32256,sys-2019-223777013,user-125849,PR000620,,,渠道-0330,Wech atMP,2019-05-27 14:49:36,2019-05-27 14:49:50,否
64853,sys-2019-290537710,user-162209,PR000180,278.7,151.82,渠道-0396,Wech atMP,2019-09-03 13:55:09,2019-09-03 13:55:18,否
11589,sys-2019-335059172,user-181426,PR000540,466.23,372.21,渠道-0896,APP ,2019-03-02 02:06:51,2019-03-02 02:07:00,否
74536,sys-2019-338617475,user-238835,PR000001,2424.9,47.11,渠道-0896,APP ,2019-10-05 09:31:40,2019-10-05 09:31:40,否
10306,sys-2019-396785010,user-118097,PR000212,308.48,308.48,渠道-0396,Wech atMP,2019-02-22 14:12:49,2019-02-22 14:13:21,否
54792,sys-2019-184849814,user-178671,PR000407,2065.73,2065.73,渠道-0530,We c hatMP,2019-08-02 19:32:26,2019-08-02 19:32:36,否
83844,sys-2019-420046320,user-131438,PR000905,728.21,681.94,渠道-0283,Wech atMP,2019-11-05 12:08:36,2019-11-05 12:08:52,是
77878,sys-2019-283003687,user-124251,PR000053,1443.14,1338.16,渠道-9527,APP ,2019-10-15 22:13:22,2019-10-15 22:13:33,是
63681,sys-2019-234185158,user-113559,PR000432,872.13,764.83,渠道-0765,APP ,2019-08-31 13:51:15,2019-08-31 13:51:28,否
12171,sys-2019-377863358,user-247997,PR000103,870.98,753.22,渠道-0007,APP ,2019-03-04 20:19:04,2019-03-04 20:19:46,否
381,sys-2019-409697423,user-263592,PR000421,359.68,359.68,渠道-0896,WEB ,2019-01-02 12:44:25,2019-01-02 12:45:49,是
97633,sys-2019-286753085,user-177837,PR000790,256.93,256.93,渠道-0530,Wech atMP,2019-12-12 14:26:15,2019-12-12 14:26:30,否
4305,sys-2019-385966226,user-240125,PR000111,2906.06,2866.34,渠道-0530,APP ,2019-01-20 22:24:39,2019-01-20 22:26:01,否
12857,sys-2019-330560235,user-141932,PR000841,613.01,526.05,渠道-0465,Wech atMP,2019-03-09 14:51:25,2019-03-09 14:51:33,否
22184,sys-2019-377467582,user-111549,PR000196,533.52,513.43,渠道-0896,Wech atMP,2019-04-21 19:37:53,2019-04-21 19:38:10,否
101536,sys-2019-287187679,user-145396,PR000494,728.44,712.49,渠道-0896,Wech atMP,2019-12-23 15:25:50,2019-12-23 15:26:25,否
34159,sys-2019-371519590,user-191099,PR000098,519.97,237.76,渠道-0568,Wech atMP,2019-06-01 22:14:03,2019-06-01 22:16:06,否
95545,sys-2019-336567778,user-171983,PR000632,513.44,513.44,渠道-0896,APP ,2019-12-06 21:50:52,2019-12-06 21:54:01,否
62226,sys-2019-163690504,user-103490,PR000483,1643.0,1618.44,渠道-0396,Wech atMP,2019-08-26 18:23:35,2019-08-26 18:23:47,否
82606,sys-2019-321302706,user-203917,PR000019,1866.39,1788.83,渠道-0896,APP ,2019-11-01 21:04:52,2019-11-01 21:05:03,否
102923,sys-2019-381712453,user-227104,PR000782,3448.92,3428.62,渠道-0789,Wech atMP,2019-12-27 19:58:56,2019-12-27 19:59:55,否
1689,sys-2019-455389443,user-111181,PR000008,444.45,444.45,渠道-0530,APP ,2019-01-06 14:40:36,2019-01-06 14:40:52,否
43605,sys-2019-354094866,user-239955,PR000587,323.05,323.05,渠道-0168,Wech atMP,2019-06-27 21:57:22,2019-06-27 21:57:48,否
78121,sys-2019-236881706,user-128223,PR000529,705.01,629.05,渠道-0789,Wech atMP,2019-10-16 23:51:30,2019-10-16 23:51:50,是
79765,sys-2019-286186197,user-160197,PR000443,853.23,799.57,渠道-0283,APP ,2019-10-22 14:45:11,2019-10-22 14:45:26,否
46304,sys-2019-279160874,user-114719,PR000502,420.57,420.57,渠道-9527,WEB ,2019-07-06 17:51:30,2019-07-06 17:52:52,是
30333,sys-2019-299812246,user-289166,PR000403,752.47,748.0,渠道-0330,Wech atMP,2019-05-21 13:03:08,2019-05-21 13:07:02,否
46222,sys-2019-284552560,user-133553,PR000762,368.73,368.73,渠道-9527,Wech atMP,2019-07-06 12:35:14,2019-07-06 12:36:31,否
59537,sys-2019-307454347,user-124071,PR000659,548.36,485.59,渠道-0396,AP P ,2019-08-18 14:36:58,2019-08-18 14:37:07,否
73291,sys-2019-257475304,user-184103,PR000119,845.74,844.64,渠道-0568,WEB ,2019-10-01 08:22:53,2019-10-01 08:23:21,否
67837,sys-2019-190705792,user-132329,PR000472,451.8,4259.328270444001,渠道-0530,Wech atMP,2019-09-12 14:42:09,2019-09-12 14:42:18,否
45376,sys-2019-203878799,user-187838,PR000706,2168.35,2141.12,渠道-0191,AP P ,2019-07-02 20:35:33,2019-07-02 20:36:14,是
11844,sys-2019-339245553,user-289683,PR000334,243.53,193.11,渠道-0896,Wech atMP,2019-03-03 16:23:08,2019-03-03 16:23:36,否
58964,sys-2019-291779630,user-134030,PR000100,884.41,507.11,渠道-0568,APP ,2019-08-17 06:56:28,2019-08-17 06:57:04,否
60280,sys-2019-320846436,user-121889,PR000097,522.81,506.69,渠道-0896,WEB ,2019-08-20 14:09:57,2019-08-20 14:10:07,否
61168,sys-2019-247652984,user-137861,PR000584,413.03,166.34,渠道-0765,APP ,2019-08-22 22:23:04,2019-08-22 22:24:45,否
77938,sys-2019-198815988,user-192143,PR000645,258.08,258.08,渠道-0465,Wech atMP,2019-10-16 12:35:52,2019-10-16 12:36:15,否
40949,sys-2019-316015251,user-120811,PR000638,539.28,510.77,渠道-0896,APP ,2019-06-20 15:06:20,2019-06-20 15:06:36,否
26230,sys-2019-320272314,user-193808,PR000720,3393.06,3393.06,渠道-0168,Wech atMP,2019-05-07 22:27:35,2019-05-07 22:28:23,否
70222,sys-2019-274916653,user-264264,PR000767,879.78,827.24,渠道-0007,APP ,2019-09-20 21:01:12,2019-09-20 21:01:26,否
57674,sys-2019-297708646,user-148890,PR000326,1377.84,1314.62,渠道-0896,WEB ,2019-08-13 13:30:41,2019-08-13 14:03:11,否
66667,sys-2019-239126683,user-222734,PR000324,564.47,503.57,渠道-0765,Wech atMP,2019-09-09 10:51:08,2019-09-09 10:51:31,否
14619,sys-2019-294916085,user-176204,PR000690,1200.49,1200.49,渠道-0765,APP ,2019-03-17 20:46:59,2019-03-17 20:47:28,否
89176,sys-2019-319428752,user-169872,PR000169,2068.46,1881.36,渠道-0985,APP ,2019-11-19 20:16:07,2019-11-19 20:16:19,是
84463,sys-2019-289470364,user-175293,PR000447,702.82,612.92,渠道-0007,We c hatMP,2019-11-07 01:00:56,2019-11-07 01:01:20,是
84033,sys-2019-412104555,user-133439,PR000643,1287.88,1027.83,渠道-0396,APP ,2019-11-05 19:29:45,2019-11-05 19:30:17,否
84519,sys-2019-314950409,user-198544,PR000458,331.98,236.28,渠道-0530,APP ,2019-11-07 11:51:17,2019-11-07 11:51:30,否
2879,sys-2019-287595796,user-291928,PR000533,555.02,537.77,渠道-0896,We c hatMP,2019-01-13 21:21:13,2019-01-13 21:21:32,否
64809,sys-2019-307981846,user-253873,PR000279,581.85,533.17,渠道-0168,Wech atMP,2019-09-03 13:01:08,2019-09-03 13:01:23,是
59365,sys-2019-276284066,user-202494,PR000438,876.24,876.24,渠道-0465,ALiM P,2019-08-18 09:18:43,2019-08-18 09:20:11,是
84530,sys-2019-301295533,user-243634,PR000508,463.19,432.78,渠道-0330,APP ,2019-11-07 12:27:05,2019-11-07 12:27:48,否
30690,sys-2019-336692719,user-167830,PR000487,453.67,453.67,渠道-0168,APP ,2019-05-21 22:49:14,2019-05-21 22:49:59,否
58855,sys-2019-272431038,user-123360,PR000977,2427.48,2337.66,渠道-0765,Wech atMP,2019-08-16 19:11:10,2019-08-16 19:11:34,否
54118,sys-2019-206886048,user-123421,PR000451,1842.37,1587.37,渠道-0283,AP P ,2019-07-31 18:09:59,2019-07-31 18:10:15,是
62130,sys-2019-262883137,user-144095,PR000608,588.6,560.09,渠道-0318,APP ,2019-08-26 13:37:51,2019-08-26 13:38:26,是
97738,sys-2019-320733549,user-178284,PR000444,1262.2,1229.72,渠道-0896,APP ,2019-12-12 20:41:49,2019-12-12 20:42:02,否
75415,sys-2019-237159803,user-213135,PR000784,1187.82,0.0,渠道-0530,APP ,2019-10-07 19:33:33,2019-10-07 19:34:11,否
50824,sys-2019-278459969,user-119038,PR000551,1523.0,1497.64,渠道-0007,WE B ,2019-07-21 23:44:32,2019-07-21 23:45:02,否
53328,sys-2019-245712532,user-140516,PR000092,387.23,360.21,渠道-0896,Wech atMP,2019-07-29 19:35:29,2019-07-29 19:35:48,否
52459,sys-2019-199985927,user-162454,PR000087,572.16,499.95,渠道-0168,Wech atMP,2019-07-27 11:41:42,2019-07-27 11:41:58,否
42321,sys-2019-261299202,user-178718,PR000900,1812.53,1751.43,渠道-0530,WEB ,2019-06-24 18:53:15,2019-06-24 18:53:34,否
95404,sys-2019-334952680,user-184326,PR000127,883.06,883.06,渠道-0283,APP ,2019-12-06 14:46:20,2019-12-06 14:47:43,否
6965,sys-2019-314323813,user-224053,PR000375,692.8,692.8,渠道-9527,APP ,2019-02-04 11:21:24,2019-02-04 11:21:58,否
97374,sys-2019-311677584,user-201254,PR000237,2575.68,2454.86,渠道-0330,APP ,2019-12-11 19:12:37,2019-12-11 19:12:46,否
95865,sys-2019-281121341,user-149522,PR000725,2006.89,1989.9,渠道-0789,APP ,2019-12-07 17:30:02,2019-12-07 17:30:53,否
37663,sys-2019-350185935,user-258046,PR000898,2175.44,2023.95,渠道-0530,Wech atMP,2019-06-10 21:15:31,2019-06-10 21:15:47,否
26848,sys-2019-253120203,user-164614,PR000363,700.96,628.94,渠道-0896,WEB ,2019-05-10 12:16:57,2019-05-10 12:20:57,否
18827,sys-2019-363111030,user-166842,PR000852,2124.93,2045.33,渠道-0191,APP ,2019-04-06 22:15:59,2019-04-06 22:16:29,否
23260,sys-2019-361628308,user-166172,PR000329,646.66,584.86,渠道-0765,APP ,2019-04-26 12:55:53,2019-04-26 12:56:10,是
15344,sys-2019-270671812,user-212799,PR000377,778.82,754.03,渠道-0007,APP ,2019-03-22 13:18:59,2019-03-22 13:19:23,否
91840,sys-2019-283057052,user-164333,PR000469,858.91,806.78,渠道-0283,APP ,2019-11-26 18:59:23,2019-11-26 18:59:47,否
89613,sys-2019-300706670,user-199888,PR000675,273.88,141.05,渠道-0896,APP ,2019-11-21 10:02:16,2019-11-21 10:03:31,否
10903,sys-2019-284037655,user-190678,PR000785,1102.99,1052.85,渠道-0896,Wech atMP,2019-02-26 14:26:24,2019-02-26 14:26:42,否
72762,sys-2019-281469947,user-133625,PR000060,2020.73,2020.73,渠道-0568,APP ,2019-09-29 20:55:38,2019-09-29 20:56:01,否
70503,sys-2019-292758726,user-263097,PR000417,51.91,21.19,渠道-0530,APP ,2019-09-22 10:55:51,2019-09-22 10:56:00,否
84393,sys-2019-320999452,user-221085,PR000233,2185.04,2185.04,渠道-0530,Wech atMP,2019-11-06 20:42:28,2019-11-06 20:42:52,否
43848,sys-2019-346772161,user-107509,PR000315,825.95,825.95,渠道-0168,APP ,2019-06-28 19:50:00,2019-06-28 19:50:21,否
71221,sys-2019-316632819,user-184483,PR000539,410.51,192.69,渠道-0568,APP ,2019-09-24 11:10:34,2019-09-24 11:13:38,否
103230,sys-2019-356153504,user-152358,PR000496,653.71,547.6,渠道-0765,APP ,2019-12-28 14:56:52,2019-12-28 14:57:08,否
562,sys-2019-271161249,user-172960,PR000344,1261.86,1160.86,渠道-0530,Wech atMP,2019-01-02 20:05:54,2019-01-02 20:06:05,否
72910,sys-2019-260472392,user-165153,PR000929,705.91,705.91,渠道-9527,WEB ,2019-09-30 11:59:56,2019-09-30 12:00:04,否
43598,sys-2019-251186119,user-122490,PR000365,493.93,488.92,渠道-9527,APP ,2019-06-27 21:49:15,2019-06-27 21:49:30,是
37590,sys-2019-290879851,user-115730,PR000756,1423.93,1287.93,渠道-0530,Wech atMP,2019-06-10 19:32:54,2019-06-10 19:34:24,否
88009,sys-2019-326255240,user-111495,PR000804,3952.54,3848.73,渠道-0283,Wech atMP,2019-11-16 20:11:25,2019-11-16 20:12:02,是
25549,sys-2019-262407996,user-113098,PR000889,186.84,149.22,渠道-0465,Wech atMP,2019-05-06 00:38:52,2019-05-06 00:39:04,否
44226,sys-2019-360177112,user-120964,PR000858,3040.26,2871.02,渠道-0330,APP ,2019-06-29 21:02:21,2019-06-29 21:02:41,否
58858,sys-2019-189442497,user-291349,PR000348,1111.46,977.34,渠道-0765,APP ,2019-08-16 19:14:59,2019-08-16 19:33:59,否
34569,sys-2019-348566305,user-188395,PR000037,456.63,401.17,渠道-0007,APP ,2019-06-03 14:40:10,2019-06-03 14:40:22,否
91179,sys-2019-399190569,user-230727,PR000720,2391.82,23500.00862832268,渠道-0396,We c hatMP,2019-11-24 20:24:47,2019-11-24 20:25:00,否
53434,sys-2019-278624334,user-129616,PR000845,871.4,821.21,渠道-0007,APP ,2019-07-29 23:02:13,2019-07-29 23:02:39,否
26978,sys-2019-307130031,user-185031,PR000590,1142.47,1063.84,渠道-0007,AP P ,2019-05-10 20:04:34,2019-05-10 20:04:54,否
27751,sys-2019-354916273,user-134163,PR000888,1085.27,1085.27,渠道-9527,APP ,2019-05-13 19:31:22,2019-05-13 19:31:47,否
16132,sys-2019-261947644,user-112140,PR000453,552.26,476.09,渠道-0985,Wech atMP,2019-03-25 14:05:42,2019-03-25 14:06:22,否
26058,sys-2019-282003303,user-141941,PR000963,661.97,582.33,渠道-0465,APP ,2019-05-07 15:13:43,2019-05-07 15:14:30,是
57260,sys-2019-322410558,user-181940,PR000220,721.88,668.19,渠道-9527,AP P ,2019-08-12 09:02:51,2019-08-12 09:03:16,否
22437,sys-2019-326204826,user-152892,PR000287,701.52,628.05,渠道-0283,APP ,2019-04-23 10:01:16,2019-04-23 10:01:32,否
76431,sys-2019-274064882,user-141064,PR000785,648.46,630.45,渠道-0007,We c hatMP,2019-10-11 16:03:45,2019-10-11 16:03:59,否
52461,sys-2019-239069751,user-143533,PR000182,347.1,275.37,渠道-0896,Wech atMP,2019-07-27 11:44:47,2019-07-27 11:45:13,否
22341,sys-2019-389399003,user-290077,PR000832,272.24,184.38,渠道-0530,Wech atMP,2019-04-22 16:30:55,2019-04-22 16:31:09,否
88703,sys-2019-310651594,user-118398,PR000611,534.14,498.68,渠道-0896,Wech atMP,2019-11-18 13:07:14,2019-11-18 13:07:31,否
14782,sys-2019-318361506,user-277360,PR000739,403.31,403.31,渠道-0530,AP P ,2019-03-18 21:45:07,2019-03-18 21:45:33,否
86794,sys-2019-311770867,user-197883,PR000789,479.19,479.19,渠道-0191,APP ,2019-11-13 17:16:20,2019-11-13 17:17:17,否
79046,sys-2019-268348753,user-138935,PR000120,3379.2,3312.94,渠道-0896,APP ,2019-10-20 21:20:15,2019-10-20 21:20:32,否
67880,sys-2019-260261329,user-188040,PR000717,798.6,646.2,渠道-0896,Wech atMP,2019-09-12 17:54:01,2019-09-12 17:54:13,否
60475,sys-2019-206195547,user-150339,PR000581,774.0,774.0,渠道-0330,We c hatMP,2019-08-20 22:45:35,2019-08-20 22:45:55,否
43721,sys-2019-305096574,user-132298,PR000015,1228.19,1185.32,渠道-0765,APP ,2019-06-28 13:13:22,2019-06-28 13:13:49,否
86040,sys-2019-348862017,user-226152,PR000214,247.28,228.68,渠道-0985,ALiM P,2019-11-11 12:27:43,2019-11-13 19:23:30,否
100201,sys-2019-339047827,user-272623,PR000650,430.9,320.77,渠道-0283,AP P ,2019-12-20 12:50:14,2019-12-20 12:50:38,否
7660,sys-2019-339089916,user-168539,PR000655,1872.16,1798.69,渠道-0465,Wech atMP,2019-02-07 21:30:44,2019-02-07 21:31:02,否
67226,sys-2019-281990635,user-264042,PR000824,,,渠道-0283,APP ,2019-09-10 12:40:43,2019-09-10 12:41:05,否
32932,sys-2019-399246031,user-280478,PR000939,636.59,608.69,渠道-0765,APP ,2019-05-29 08:52:42,2019-05-29 08:52:57,否
45253,sys-2019-216246038,user-148343,PR000728,2277.96,2260.32,渠道-0985,WE B ,2019-07-02 15:34:25,2019-07-02 15:34:37,否
87745,sys-2019-282044424,user-149528,PR000424,786.68,722.46,渠道-0896,APP ,2019-11-16 12:47:46,2019-11-16 12:48:34,是
16382,sys-2019-270828492,user-137609,PR000396,608.89,608.89,渠道-0896,APP ,2019-03-26 22:33:09,2019-03-26 22:33:40,否
96117,sys-2019-313049044,user-118436,PR000075,378.73,314.73,渠道-0568,APP ,2019-12-08 12:15:26,2019-12-08 12:16:48,否
30754,sys-2019-282703285,user-181054,PR000293,401.37,401.37,渠道-9527,APP ,2019-05-22 11:11:29,2019-05-22 11:12:43,否
25284,sys-2019-261926250,user-152021,PR000740,599.85,481.81,渠道-0283,Wech atMP,2019-05-04 20:43:13,2019-05-04 20:43:22,否
66306,sys-2019-166708781,user-167835,PR000671,2561.84,2545.54,渠道-0465,APP ,2019-09-08 10:50:58,2019-09-08 10:51:22,否
48709,sys-2019-199321498,user-107630,PR000422,427.28,399.83,渠道-0530,ALiM P,2019-07-15 11:28:20,2019-07-15 11:28:49,否
219,sys-2019-287212735,user-212493,PR000915,563.3,563.3,渠道-0765,WEB ,2019-01-01 20:01:39,2019-01-01 20:01:56,否
30851,sys-2019-260954151,user-174159,PR000482,378.77,372.94,渠道-0896,WE B ,2019-05-22 13:15:24,2019-05-22 13:21:10,否
8307,sys-2019-344187842,user-299554,PR000552,2305.07,2305.07,渠道-0530,Wech atMP,2019-02-11 22:08:29,2019-02-11 22:12:09,否
65002,sys-2019-323966359,user-188832,PR000106,1093.05,1051.21,渠道-0765,APP ,2019-09-03 19:42:24,2019-09-03 19:42:36,否
40307,sys-2019-351609146,user-142757,PR000048,925.25,925.25,渠道-0896,APP ,2019-06-18 20:30:12,2019-06-18 20:30:27,否
11517,sys-2019-376733972,user-291931,PR000321,177.95,177.95,渠道-0283,APP ,2019-03-01 15:27:48,2019-03-01 15:30:30,否
65536,sys-2019-341263601,user-147742,PR000226,372.87,372.87,渠道-0283,APP ,2019-09-05 13:44:01,2019-09-05 13:44:37,否
70773,sys-2019-222153911,user-203398,PR000645,244.63,244.63,渠道-0007,Wech atMP,2019-09-22 23:16:03,2019-09-22 23:16:18,否
58658,sys-2019-246785821,user-120357,PR000712,821.62,773.15,渠道-0568,APP ,2019-08-16 11:30:41,2019-08-16 11:31:00,否
92801,sys-2019-318154389,user-129597,PR000737,1825.2,1749.51,渠道-0530,Wech atMP,2019-11-29 15:23:06,2019-11-29 15:23:34,否
3644,sys-2019-262738109,user-218072,PR000103,791.99,791.99,渠道-0530,APP ,2019-01-17 13:22:56,2019-01-17 13:23:15,否
25012,sys-2019-252146124,user-161666,PR000185,3303.25,3293.27,渠道-0896,Wech atMP,2019-05-03 19:03:09,2019-05-03 19:06:26,否
92889,sys-2019-320150002,user-219008,PR000530,798.55,737.48,渠道-0007,Wech atMP,2019-11-29 20:05:27,2019-11-29 20:05:57,否
2998,sys-2019-369285972,user-216645,PR000086,496.62,484.23,渠道-0530,WEB ,2019-01-14 13:11:41,2019-01-14 13:12:41,否
43876,sys-2019-308187934,user-298333,PR000292,663.26,619.87,渠道-0396,AP P ,2019-06-28 20:38:44,2019-06-28 20:39:10,否
10773,sys-2019-294223824,user-108710,PR000378,1165.14,1080.13,渠道-0765,We c hatMP,2019-02-25 14:57:01,2019-02-25 14:57:15,否
23081,sys-2019-311956310,user-223154,PR000645,553.07,518.83,渠道-0896,Wech atMP,2019-04-25 14:13:52,2019-04-25 14:14:13,否
38785,sys-2019-330987895,user-182683,PR000126,699.94,673.48,渠道-0283,Wech atMP,2019-06-14 14:19:07,2019-06-14 14:19:22,否
79361,sys-2019-327245334,user-183513,PR000798,2088.03,2041.25,渠道-0530,APP ,2019-10-21 16:36:28,2019-10-21 16:36:44,
25206,sys-2019-355388209,user-131049,PR000529,562.44,557.59,渠道-0568,APP ,2019-05-04 15:36:41,2019-05-04 15:38:37,否
26119,sys-2019-266578846,user-155453,PR000341,3284.12,3265.28,渠道-0896,AP P ,2019-05-07 19:07:34,2019-05-07 19:08:07,否
35141,sys-2019-313377779,user-134762,PR000199,811.69,811.69,渠道-0765,APP ,2019-06-04 19:15:15,2019-06-04 19:16:07,否
25501,sys-2019-276324748,user-288369,PR000471,5150.51,5150.51,渠道-0396,APP ,2019-05-05 20:33:38,2019-05-05 20:33:52,是
86830,sys-2019-319483460,user-174901,PR000788,170.31,140.83,渠道-0896,Wech atMP,2019-11-13 19:10:42,2019-11-16 03:21:56,否
87050,sys-2019-228184018,user-286244,PR000755,396.92,352.24,渠道-0896,APP ,2019-11-14 13:49:39,2019-11-14 13:50:19,否
91775,sys-2019-402246260,user-153529,PR000753,1048.77,1048.77,渠道-0896,APP ,2019-11-26 15:20:16,2019-11-26 15:20:36,否
42431,sys-2019-255441509,user-130249,PR000491,555.27,452.84,渠道-0530,APP ,2019-06-24 22:05:50,2019-06-24 22:06:06,否
94096,sys-2019-357744220,user-105950,PR000707,609.69,429.36,渠道-0396,APP ,2019-12-02 14:27:08,2019-12-02 14:27:25,否
1639,sys-2019-328151928,user-245123,PR000344,264.47,261.19,渠道-0530,Wech atMP,2019-01-06 12:44:41,2019-01-06 12:45:12,否
56174,sys-2019-196682013,user-162135,PR000547,537.64,474.98,渠道-0530,APP ,2019-08-08 11:53:20,2019-08-08 11:53:33,否
100182,sys-2019-228785579,user-198913,PR000884,477.43,477.43,渠道-0318,APP ,2019-12-20 12:01:11,2019-12-20 12:02:09,是
66765,sys-2019-240776862,user-299512,PR000558,416.29,416.29,渠道-0568,Wech atMP,2019-09-09 13:26:45,2019-09-09 13:26:54,否
104449,sys-2020-251021078,user-154262,PR000783,640.04,640.04,渠道-0530,Wech atMP,2020-01-01 18:38:45,2020-01-01 18:38:52,否
91657,sys-2019-260873583,user-114217,PR000241,1122.15,1004.26,渠道-0985,WEB ,2019-11-26 12:00:56,2019-11-26 12:03:11,否
98469,sys-2019-343735201,user-144993,PR000703,1172.54,1152.32,渠道-9527,Wech atMP,2019-12-14 20:49:24,2019-12-14 20:49:51,否
67391,sys-2019-263943793,user-122305,PR000440,1796.26,1672.26,渠道-0765,Wech atMP,2019-09-10 16:22:18,2019-09-10 16:22:28,否
22288,sys-2019-353967699,user-161595,PR000805,501.32,475.43,渠道-9527,Wech atMP,2019-04-22 12:52:46,2019-04-22 12:53:01,否
100908,sys-2019-336784375,user-116266,PR000384,1322.33,1272.38,渠道-0985,Wech atMP,2019-12-22 08:06:31,2019-12-22 08:07:05,否
76328,sys-2019-292972012,user-151814,PR000233,2335.79,2335.79,渠道-0530,AP P ,2019-10-10 22:53:56,2019-10-10 22:54:32,否
10975,sys-2019-381258702,user-135259,PR000937,4124.57,4095.25,渠道-0283,APP ,2019-02-26 20:43:48,2019-02-26 20:43:58,否
84066,sys-2019-339689193,user-167941,PR000179,742.83,703.28,渠道-0985,APP ,2019-11-05 20:50:39,2019-11-05 20:50:54,否
94835,sys-2019-329924279,user-133976,PR000893,777.02,6804.246678098192,渠道-0465,We c hatMP,2019-12-04 19:55:05,2019-12-04 19:55:20,否
59630,sys-2019-292709032,user-113424,PR000009,3197.48,3114.18,渠道-0896,Wech atMP,2019-08-18 19:03:23,2019-08-18 19:03:39,否
78332,sys-2019-245265501,user-158561,PR000841,1392.33,1392.33,渠道-0007,Wech atMP,2019-10-18 00:03:09,2019-10-18 00:03:47,否
82141,sys-2019-383365776,user-180235,PR000239,615.06,531.53,渠道-0896,APP ,2019-10-31 13:41:02,2019-10-31 13:42:17,否
83587,sys-2019-329023163,user-199520,PR000976,242.84,242.84,渠道-0465,APP ,2019-11-04 13:44:04,2019-11-04 13:45:31,是
4114,sys-2019-350286667,user-155392,PR000076,562.52,5606.491668476806,渠道-0530,APP ,2019-01-20 08:49:00,2019-01-20 08:50:16,否
23887,sys-2019-354460894,user-153916,PR000961,350.84,296.63,渠道-0896,APP ,2019-04-30 01:35:36,2019-04-30 01:35:49,否
28695,sys-2019-266826685,user-155081,PR000822,2431.75,2346.94,渠道-0465,Wech atMP,2019-05-15 20:19:45,2019-05-15 20:20:03,否
73423,sys-2019-287793707,user-107844,PR000701,826.67,826.67,渠道-0007,APP ,2019-10-01 13:16:53,2019-10-01 13:17:05,是
49808,sys-2019-288299918,user-239339,PR000924,315.88,315.88,渠道-0765,Wech atMP,2019-07-18 14:00:42,2019-07-18 14:00:55,否
72883,sys-2019-202371752,user-158806,PR000935,122.44,72.63,渠道-0530,WEB ,2019-09-30 11:17:59,2019-09-30 11:19:13,否
39291,sys-2019-344211543,user-264164,PR000354,312.94,271.36,渠道-0396,Wech atMP,2019-06-16 12:33:51,2019-06-16 12:34:31,否
63058,sys-2019-294528104,user-147857,PR000567,2332.14,2332.14,渠道-9527,Wech atMP,2019-08-28 20:04:11,2019-08-28 20:04:31,否
